z,m,yd_mass,yd_mass_env,yd_mass_core
0.15999969912242942,13.504752325879311,12.019553960564059,10.636947042917443,1.3826069176466167
0.15999969912242942,13.754840331904816,12.24744511602484,10.828206467673137,1.4192386483517023
0.15999969912242942,14.004928337954418,12.467302964440364,11.011619331823576,1.455683632616787
0.15999969912242942,14.255016343976408,12.689933374509005,11.202370199436071,1.4875631750729343
0.15999969912242942,14.505104350011162,12.904380365378291,11.38825882313715,1.5161215422411412
0.15999969912242942,14.75519235604203,0.35560757564996237,0.0,0.0
0.15999969912242942,15.005280362041526,13.333910924794639,11.75791532725748,1.5759955975371587
0.15999969912242942,15.255368368150492,0.38719717414088883,0.0,0.0
0.15999969912242942,15.505456374155093,13.966863146923327,12.129388926062031,1.8374742208612949
0.15999969912242942,15.755544380160844,13.74780556160809,12.327454997797197,1.4203505638108922
0.15999969912242942,16.005632386221418,14.368652758300252,12.512733308558989,1.8559194497412639
0.15999969912242942,16.255720392262166,14.69064731552101,12.685352440322179,2.0052948751988318
0.15999969912242942,16.505808398258385,0.43941454428844295,0.0,0.0
0.15999969912242942,16.75589640432061,15.07082701512429,13.06412136444139,2.0067056506829
0.15999969912242942,17.00598441036291,15.405243490339297,13.242914718449033,2.1623287718902633
0.15999969912242942,17.256072416397355,14.769413636711787,13.428229839478503,1.3411837972332847
0.15999969912242942,17.506160422401052,15.916276576178241,13.606635488082425,2.309641088095816
0.15999969912242942,17.756248428459813,0.531504274774349,0.0,0.0
0.15999969912242942,18.006336434517944,0.5399595042800414,0.0,0.0
0.15999969912242942,18.256424440525052,0.6378352756922325,0.0,0.0
0.15999969912242942,18.50651244655469,0.6004379592046192,0.0,0.0
0.15999969912242942,18.756600452589538,0.6347812767645458,0.0,0.0
0.15999969912242942,19.00668845866076,0.7635397456057582,0.0,0.0
0.15999969912242942,19.25677646468224,0.608874319378998,0.0,0.0
0.15999969912242942,19.506864470723702,0.7939921059585338,0.0,0.0
0.15999969912242942,19.75695247672155,0.8106739948435226,0.0,0.0
0.15999969912242942,20.007040482763003,0.7658044326042948,0.0,0.0
0.24999962646370671,10.503696253478095,8.960449992149988,6.264982021049805,2.6954679711001823
0.24999962646370671,10.753784259504249,9.164478646721914,6.304397935392211,2.8600807113297035
0.24999962646370671,11.003872265508889,9.38209892538164,6.424143277483743,2.9579556478978972
0.24999962646370671,11.253960271571337,9.622334357993138,6.622586240445241,2.9997481175478966
0.24999962646370671,11.504048277567541,9.844998077982533,6.950249201843349,2.894748876139184
0.24999962646370671,11.7541362835884,10.068994303963528,7.230601025942298,2.8383932780212304
0.24999962646370671,12.004224289674788,10.345693376054774,9.546601517537189,0.799091858517585
0.24999962646370671,12.254312295719572,0.30537264663347585,0.0,0.0
0.24999962646370671,12.504400301731021,10.837531139936921,9.927565821114356,0.909965318822564
0.24999962646370671,12.754488307792181,11.03659025693015,10.113938450752485,0.9226518061776658
0.24999962646370671,13.004576313788254,11.291074329564017,10.312250969358375,0.9788233602056411
0.24999962646370671,13.25466431982531,11.497980117939129,10.497925232821057,1.0000548851180722
