2.25 0.02 0.66 d 2 8.0596641e-18
2.25 0.02 0.66 he3 3 0.00028698589
2.25 0.02 0.66 he4 4 0.013496906
2.25 0.02 0.66 li7 7 1.4065087e-09
2.25 0.02 0.66 be7 7 2.5217765e-13
2.25 0.02 0.66 b8 8 3.6989863e-25
2.25 0.02 0.66 c12 12 -0.00064964266
2.25 0.02 0.66 c13 13 8.1724516e-05
2.25 0.02 0.66 c14 14 2.741069e-10
2.25 0.02 0.66 n13 13 0.0
2.25 0.02 0.66 n14 14 0.0019323378
2.25 0.02 0.66 n15 15 -3.3414763e-06
2.25 0.02 0.66 o14 14 0.0
2.25 0.02 0.66 o15 15 0.0
2.25 0.02 0.66 o16 16 -0.00020344462
2.25 0.02 0.66 o17 17 4.5280685e-05
2.25 0.02 0.66 o18 18 -8.2851366e-06
2.25 0.02 0.66 o19 19 0.0
2.25 0.02 0.66 f17 17 0.0
2.25 0.02 0.66 f18 18 0.0
2.25 0.02 0.66 f19 19 9.1062304e-08
2.25 0.02 0.66 f20 20 0.0
2.25 0.02 0.66 ne19 19 0.0
2.25 0.02 0.66 ne20 20 -4.1536987e-07
2.25 0.02 0.66 ne21 21 2.8287559e-08
2.25 0.02 0.66 ne22 22 5.9571612e-05
2.25 0.02 0.66 ne23 23 0.0
2.25 0.02 0.66 na21 21 0.0
2.25 0.02 0.66 na22 22 8.015229700000001e-27
2.25 0.02 0.66 na23 23 1.445457e-05
2.25 0.02 0.66 na24 24 0.0
2.25 0.02 0.66 mg23 23 0.0
2.25 0.02 0.66 mg24 24 9.5868018e-08
2.25 0.02 0.66 mg25 25 -1.4916441e-07
2.25 0.02 0.66 mg26 26 1.9180879e-07
2.25 0.02 0.66 mg27 27 0.0
2.25 0.02 0.66 al25 25 0.0
2.25 0.02 0.66 al-6 26 1.1385115e-07
2.25 0.02 0.66 al*6 26 0.0
2.25 0.02 0.66 al27 27 2.661327e-07
2.25 0.02 0.66 al28 28 0.0
2.25 0.02 0.66 si27 27 0.0
2.25 0.02 0.66 si28 28 1.2095552e-07
2.25 0.02 0.66 si29 29 1.2445525e-08
2.25 0.02 0.66 si30 30 2.1009328e-08
2.25 0.02 0.66 si31 31 0.0
2.25 0.02 0.66 si32 32 7.5142559e-18
2.25 0.02 0.66 si33 33 0.0
2.25 0.02 0.66 p29 29 0.0
2.25 0.02 0.66 p30 30 0.0
2.25 0.02 0.66 p31 31 3.7089194e-09
2.25 0.02 0.66 p32 32 1.9182460000000002e-21
2.25 0.02 0.66 p33 33 0.0
2.25 0.02 0.66 p34 34 0.0
2.25 0.02 0.66 s32 32 5.3900294e-08
2.25 0.02 0.66 s33 33 6.825303e-09
2.25 0.02 0.66 s34 34 3.4546247e-08
2.25 0.02 0.66 s35 35 7.4854378e-10
2.25 0.02 0.66 fe54 54 -3.7609425e-08
2.25 0.02 0.66 fe55 55 3.6412501e-08
2.25 0.02 0.66 fe56 56 1.1990778e-08
2.25 0.02 0.66 fe57 57 1.6565536e-07
2.25 0.02 0.66 fe58 58 6.1862465e-08
2.25 0.02 0.66 fe59 59 0.0
2.25 0.02 0.66 fe60 60 9.0421524e-12
2.25 0.02 0.66 fe61 61 0.0
2.25 0.02 0.66 co59 59 2.0225798e-08
2.25 0.02 0.66 co60 60 3.1776137000000003e-17
2.25 0.02 0.66 co61 61 0.0
2.25 0.02 0.66 ni58 58 -2.4854671e-08
2.25 0.02 0.66 ni59 59 7.1026025e-09
2.25 0.02 0.66 ni60 60 2.8267095e-09
2.25 0.02 0.66 ni61 61 3.2550174e-06
2.25 0.02 0.66 ni62 62 -3.2942721e-06
2.5 0.02 0.663 g 1 7.2756592e-08
2.5 0.02 0.663 n 1 0.0
2.5 0.02 0.663 p 1 -0.030032039
2.5 0.02 0.663 d 2 1.0277051e-17
2.5 0.02 0.663 he3 3 0.00026059625
2.5 0.02 0.663 he4 4 0.023471355
2.5 0.02 0.663 li7 7 1.5423041e-09
2.5 0.02 0.663 be7 7 6.9864023e-14
2.5 0.02 0.663 b8 8 6.260643e-26
2.5 0.02 0.663 c12 12 0.003818586
2.5 0.02 0.663 c13 13 8.9607907e-05
2.5 0.02 0.663 c14 14 2.159219e-09
2.5 0.02 0.663 n13 13 0.0
2.5 0.02 0.663 n14 14 0.0022742271
2.5 0.02 0.663 n15 15 -3.8221588e-06
2.5 0.02 0.663 o14 14 0.0
2.5 0.02 0.663 o15 15 0.0
2.5 0.02 0.663 o16 16 -0.00041197985
2.5 0.02 0.663 o17 17 4.3190565e-05
2.5 0.02 0.663 o18 18 -9.8207129e-06
2.5 0.02 0.663 o19 19 0.0
2.5 0.02 0.663 f17 17 0.0
2.5 0.02 0.663 f18 18 0.0
2.5 0.02 0.663 f19 19 7.5978323e-07
2.5 0.02 0.663 f20 20 0.0
2.5 0.02 0.663 ne19 19 0.0
2.5 0.02 0.663 ne20 20 -2.4433248e-06
2.5 0.02 0.663 ne21 21 6.2628715e-08
2.5 0.02 0.663 ne22 22 0.00047336606
2.5 0.02 0.663 ne23 23 0.0
2.5 0.02 0.663 na21 21 0.0
2.5 0.02 0.663 na22 22 7.4453521e-25
2.5 0.02 0.663 na23 23 2.3369874e-05
2.5 0.02 0.663 na24 24 0.0
2.5 0.02 0.663 mg23 23 0.0
2.5 0.02 0.663 mg24 24 6.3912012e-08
