# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.295   1.508   1.407   1.368   1.533   1.571   1.522   1.545   1.563   1.590   1.539   1.558   1.556   1.576   1.639   12.669   12.858   13.023   13.220   13.442   1.486   1.521   1.545   1.574   1.598   1.645   14.772   14.989   1.784   15.339   1.627   15.765   15.876   1.586   1.528   15.806   16.223   15.769   15.867
Si30  1.926903e-04   2.000598e-04   2.450265e-04   2.412919e-04   2.276905e-04   2.547600e-04   2.725052e-04   2.748673e-04   2.843556e-04   2.899146e-04   3.109375e-04   3.265240e-04   3.399895e-04   3.511561e-04   4.001991e-04   3.046870e-05   3.164769e-05   3.329940e-05   3.431285e-05   3.485062e-05   1.101484e-03   1.366323e-03   1.479565e-03   1.795784e-03   1.900142e-03   6.628820e-04   4.295496e-05   4.358209e-05   5.616160e-04   4.647998e-05   6.321248e-04   4.790164e-05   5.058803e-05   3.431874e-03   6.762490e-04   6.639427e-05   6.317547e-05   7.674511e-05   7.966394e-05
P31   6.200396e-05   5.545258e-05   6.826669e-05   6.643861e-05   6.329354e-05   7.046808e-05   7.463495e-05   7.624123e-05   7.887216e-05   8.079034e-05   8.657357e-05   9.118383e-05   9.431024e-05   9.805514e-05   1.115097e-04   8.423797e-06   8.749828e-06   9.206522e-06   9.486744e-06   9.635451e-06   8.640128e-04   9.323318e-04   1.008444e-03   1.139585e-03   1.203088e-03   6.635270e-04   1.187663e-05   1.205004e-05   4.389734e-04   1.285159e-05   4.493936e-04   1.324476e-05   1.398759e-05   2.096231e-03   5.132288e-04   1.835848e-05   1.746869e-05   2.122113e-05   2.202911e-05
S32   4.429133e-03   2.827211e-03   3.769316e-03   3.658881e-03   3.196203e-03   3.515506e-03   3.728537e-03   3.862900e-03   4.067050e-03   4.171923e-03   4.258749e-03   4.466775e-03   4.539568e-03   4.765624e-03   4.454468e-03   4.375059e-04   4.544361e-04   4.781537e-04   4.927064e-04   5.004286e-04   3.873485e-02   3.631425e-02   3.594296e-02   3.156390e-02   2.999955e-02   2.990511e-02   6.168063e-04   6.258116e-04   2.155938e-02   6.674269e-04   2.927218e-02   6.878421e-04   7.264177e-04   5.770711e-02   3.211087e-02   9.533920e-04   9.071741e-04   1.102032e-03   1.143954e-03
S33   2.653671e-05   2.208407e-05   2.590610e-05   2.538340e-05   2.448852e-05   2.629799e-05   2.750625e-05   2.833522e-05   2.909873e-05   2.966505e-05   3.100967e-05   3.225830e-05   3.289358e-05   3.402527e-05   3.247452e-05   3.554214e-06   3.691752e-06   3.884429e-06   4.002653e-06   4.065387e-06   4.546505e-04   4.353453e-04   4.340809e-04   3.821726e-04   3.638047e-04   2.978102e-04   5.010820e-06   5.083977e-06   1.806044e-04   5.422054e-06   2.074879e-04   5.587904e-06   5.901285e-06   7.045755e-04   2.159000e-04   7.745187e-06   7.369722e-06   8.952713e-06   9.293291e-06
S34   1.531360e-04   1.319557e-04   1.582198e-04   1.481177e-04   1.488851e-04   1.602343e-04   1.704323e-04   1.761793e-04   1.807873e-04   1.851931e-04   1.927086e-04   2.019946e-04   2.028971e-04   2.145159e-04   1.989798e-04   2.052136e-05   2.131547e-05   2.242795e-05   2.311055e-05   2.347277e-05   2.079222e-03   2.371331e-03   2.397575e-03   2.200454e-03   2.200095e-03   2.227782e-03   2.893150e-05   2.935390e-05   1.476713e-03   3.130588e-05   1.169080e-03   3.226346e-05   3.407286e-05   3.188705e-03   1.128881e-03   4.471916e-05   4.255130e-05   5.169115e-05   5.365755e-05
S36   4.925488e-07   4.734431e-07   5.333094e-07   5.263394e-07   5.310890e-07   5.709943e-07   5.796244e-07   5.836357e-07   6.028140e-07   6.241729e-07   6.622019e-07   6.949438e-07   7.247576e-07   7.476443e-07   7.337921e-07   7.550332e-08   7.842507e-08   8.251818e-08   8.502963e-08   8.636231e-08   1.652535e-06   2.052908e-06   2.337097e-06   3.268623e-06   3.669819e-06   1.923776e-06   1.064464e-07   1.080005e-07   2.470004e-06   1.151823e-07   2.978615e-06   1.187055e-07   1.253628e-07   9.361627e-06   4.051104e-06   1.645332e-07   1.565571e-07   1.901850e-07   1.974199e-07
Cl35  3.351691e-05   2.781852e-05   3.085941e-05   3.089598e-05   3.045686e-05   3.188636e-05   3.297328e-05   3.388724e-05   3.475869e-05   3.541993e-05   3.667056e-05   3.779590e-05   3.829524e-05   3.961092e-05   3.906191e-05   4.614992e-06   4.793579e-06   5.043762e-06   5.197270e-06   5.278727e-06   8.284597e-04   6.698697e-04   7.300123e-04   7.872608e-04   8.255882e-04   6.510755e-04   6.506327e-06   6.601319e-06   3.749419e-04   7.040294e-06   3.049728e-04   7.255641e-06   7.662553e-06   2.108953e-03   3.439751e-04   1.005677e-05   9.569246e-06   1.162468e-05   1.206690e-05
Cl37  1.121903e-05   9.471718e-06   1.050155e-05   1.059413e-05   1.043885e-05   1.097877e-05   1.125286e-05   1.153664e-05   1.186145e-05   1.215913e-05   1.294740e-05   1.343428e-05   1.410982e-05   1.449604e-05   1.391090e-05   1.560531e-06   1.620919e-06   1.705517e-06   1.757424e-06   1.784969e-06   1.069055e-04   9.642202e-05   9.393204e-05   7.936915e-05   7.281020e-05   7.323211e-05   2.200074e-06   2.232195e-06   5.039445e-05   2.380632e-06   7.513409e-05   2.453450e-06   2.591045e-06   1.884130e-04   9.973973e-05   3.400635e-06   3.235781e-06   3.930815e-06   4.080348e-06
Ar36  9.592420e-04   6.190569e-04   7.855476e-04   7.788189e-04   6.961634e-04   7.538457e-04   7.961088e-04   8.214085e-04   8.597422e-04   8.790232e-04   8.936964e-04   9.315373e-04   9.527131e-04   9.930654e-04   9.412287e-04   9.790770e-05   1.016964e-04   1.070041e-04   1.102608e-04   1.119889e-04   9.113909e-03   7.875594e-03   7.451483e-03   5.695877e-03   4.971079e-03   5.674343e-03   1.380326e-04   1.400479e-04   3.521484e-03   1.493608e-04   5.395324e-03   1.539294e-04   1.625621e-04   1.249737e-02   6.313422e-03   2.133558e-04   2.030129e-04   2.466193e-04   2.560010e-04
Ar38  1.781501e-04   1.138576e-04   1.327540e-04   1.246988e-04   1.245828e-04   1.313984e-04   1.373800e-04   1.420133e-04   1.448519e-04   1.472207e-04   1.518088e-04   1.570717e-04   1.578708e-04   1.652432e-04   1.603871e-04   1.878717e-05   1.951418e-05   2.053265e-05   2.115756e-05   2.148917e-05   2.386986e-03   2.419486e-03   2.345355e-03   1.891206e-03   1.717306e-03   2.143164e-03   2.648660e-05   2.687330e-05   1.314873e-03   2.866033e-05   1.573492e-03   2.953699e-05   3.119348e-05   3.185688e-03   1.664166e-03   4.094010e-05   3.895544e-05   4.732292e-05   4.912315e-05
