# Cinquegrana, Heger & Karakas 2025
M      10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.530   1.289   1.570   1.590   1.601   1.604   1.573   1.599   1.668   1.641   1.610   1.575   1.589   1.608   13.162   1.413   1.446   14.034   1.480   1.539   1.560   1.634   1.653   15.290   1.716   15.700   1.582   1.502   1.609   16.520   1.603   1.539   16.676   17.150   16.876   2.085   17.687
Si30  1.428470e-04   1.280241e-04   1.747618e-04   1.805763e-04   1.862118e-04   1.888302e-04   1.922343e-04   1.967206e-04   1.984627e-04   2.115781e-04   2.131449e-04   2.273722e-04   2.428191e-04   2.586977e-04   1.398201e-05   3.462378e-04   3.195625e-04   1.562076e-05   2.964133e-04   1.325814e-03   1.408932e-03   5.800763e-04   6.743890e-04   1.875815e-05   5.148602e-04   1.992133e-05   6.466680e-04   3.855306e-04   6.177746e-04   2.222755e-05   2.474972e-03   5.823307e-04   2.987194e-05   2.698930e-05   3.371521e-05   2.012518e-03   2.972358e-05
P31   4.029539e-05   5.479615e-05   4.815094e-05   4.969036e-05   5.095731e-05   5.232580e-05   5.405725e-05   5.651473e-05   5.688588e-05   5.929366e-05   5.812537e-05   6.611279e-05   7.086935e-05   7.588480e-05   3.865668e-06   1.364116e-04   1.463264e-04   4.318808e-06   2.135637e-04   8.649181e-04   9.145867e-04   2.267912e-04   2.437403e-04   5.186393e-06   1.895390e-04   5.508074e-06   2.151939e-04   4.191563e-04   2.354924e-04   6.145868e-06   1.658555e-03   3.274928e-04   8.259660e-06   7.462773e-06   9.322674e-06   1.118111e-03   8.218960e-06
S32   2.129404e-03   5.577492e-03   2.500803e-03   2.582685e-03   2.637595e-03   2.795366e-03   2.898630e-03   3.133104e-03   3.092284e-03   3.202003e-03   2.705770e-03   3.436932e-03   3.722845e-03   4.002279e-03   2.007704e-04   1.184403e-02   1.488839e-02   2.243024e-04   2.123109e-02   3.154529e-02   3.088268e-02   1.372387e-02   1.427183e-02   2.693547e-04   1.187941e-02   2.860580e-04   1.164091e-02   3.432446e-02   1.435179e-02   3.191754e-04   5.446494e-02   2.467579e-02   4.289461e-04   3.875548e-04   4.841372e-04   2.214509e-02   4.268192e-04
S33   1.569844e-05   3.439457e-05   1.748435e-05   1.807522e-05   1.856955e-05   1.923490e-05   1.989039e-05   2.083168e-05   2.114791e-05   2.146333e-05   2.023416e-05   2.359072e-05   2.476894e-05   2.614743e-05   1.631021e-06   5.200033e-05   5.971862e-05   1.822190e-06   1.303569e-04   3.717432e-04   3.640390e-04   7.542409e-05   7.210086e-05   2.188188e-06   6.018659e-05   2.323883e-06   5.683722e-05   1.860762e-04   6.861204e-05   2.592923e-06   6.738197e-04   1.506187e-04   3.484682e-06   3.148427e-06   3.933047e-06   2.354994e-04   3.467406e-06
S34   9.367906e-05   2.156674e-04   1.030097e-04   1.059818e-04   1.099120e-04   1.139461e-04   1.178022e-04   1.240731e-04   1.267695e-04   1.289609e-04   1.158373e-04   1.364956e-04   1.449253e-04   1.543095e-04   9.417202e-06   2.767500e-04   3.341104e-04   1.052098e-05   5.271436e-04   1.489184e-03   1.473390e-03   5.291933e-04   5.317962e-04   1.263417e-05   3.838377e-04   1.341765e-05   3.186201e-04   8.730445e-04   3.545931e-04   1.497103e-05   2.289600e-03   7.272198e-04   2.011986e-05   1.817838e-05   2.270861e-05   1.237624e-03   2.002009e-05
S36   3.217049e-07   3.292980e-07   3.426873e-07   3.524598e-07   3.655424e-07   3.766811e-07   3.863388e-07   3.992356e-07   4.084069e-07   4.339352e-07   4.318176e-07   4.725779e-07   4.969860e-07   5.259226e-07   3.464829e-08   8.190531e-07   9.035035e-07   3.870936e-08   1.161542e-06   1.672752e-06   1.882877e-06   1.764596e-06   1.816386e-06   4.648435e-08   1.367977e-06   4.936695e-08   1.667165e-06   1.960979e-06   1.886255e-06   5.508224e-08   3.111694e-06   2.330453e-06   7.402611e-08   6.688292e-08   8.355080e-08   4.867422e-06   7.365905e-08
Cl35  1.911881e-05   3.729701e-05   2.065420e-05   2.119771e-05   2.162527e-05   2.232705e-05   2.292630e-05   2.384577e-05   2.439524e-05   2.470050e-05   2.422016e-05   2.642032e-05   2.745889e-05   2.866938e-05   2.117809e-06   5.606255e-05   6.868392e-05   2.366034e-06   1.607464e-04   6.119652e-04   6.580567e-04   6.073252e-05   6.221183e-05   2.841264e-06   5.794730e-05   3.017458e-06   5.134637e-05   3.165851e-04   6.539838e-05   3.366794e-06   1.522247e-03   1.330734e-04   4.524700e-06   4.088087e-06   5.106879e-06   7.504730e-04   4.502265e-06
Cl37  6.460035e-06   1.327879e-05   6.939265e-06   7.136862e-06   7.357647e-06   7.591415e-06   7.798049e-06   8.063604e-06   8.275819e-06   8.506564e-06   8.627546e-06   9.644646e-06   1.012998e-05   1.067706e-05   7.161240e-07   2.171661e-05   2.567413e-05   8.000597e-07   4.381336e-05   8.058562e-05   7.650132e-05   2.418626e-05   2.463595e-05   9.607559e-07   2.444326e-05   1.020335e-06   2.986512e-05   7.842302e-05   3.662027e-05   1.138460e-06   1.581362e-04   6.050792e-05   1.529999e-06   1.382361e-06   1.726859e-06   4.662262e-05   1.522413e-06
Ar36  4.570764e-04   1.393840e-03   5.319568e-04   5.439954e-04   5.580854e-04   5.852356e-04   6.059383e-04   6.475127e-04   6.391267e-04   6.731658e-04   5.819251e-04   7.171248e-04   7.670871e-04   8.173314e-04   4.492961e-05   2.433847e-03   3.027325e-03   5.019574e-05   4.330412e-03   6.827223e-03   6.307035e-03   2.411915e-03   2.489516e-03   6.027782e-05   2.115878e-03   6.401579e-05   2.242054e-03   7.492345e-03   2.830517e-03   7.142699e-05   1.290994e-02   4.502893e-03   9.599215e-05   8.672934e-05   1.083431e-04   2.938647e-03   9.551617e-05
Ar38  7.805242e-05   3.333828e-04   8.400552e-05   8.596039e-05   8.786320e-05   9.116877e-05   9.350334e-05   9.750018e-05   1.010332e-04   1.021218e-04   9.772124e-05   1.074633e-04   1.113268e-04   1.163875e-04   8.621388e-06   3.968461e-04   5.214302e-04   9.631886e-06   8.652612e-04   1.487270e-03   1.393352e-03   3.931931e-04   3.734048e-04   1.156650e-05   3.574770e-04   1.228377e-05   2.580420e-04   1.533851e-03   4.049719e-04   1.370588e-05   2.327813e-03   9.477568e-04   1.841960e-05   1.664219e-05   2.078959e-05   5.705673e-04   1.832827e-05
Ar40  1.483836e-07   1.417566e-07   1.548869e-07   1.591198e-07   1.664129e-07   1.723286e-07   1.787841e-07   1.872054e-07   1.912562e-07   2.094132e-07   1.874484e-07   2.102758e-07   2.212735e-07   2.350777e-07   1.417087e-08   3.975213e-07   4.409156e-07   1.583158e-08   4.880007e-07   6.959302e-07   7.834297e-07   1.533625e-06   1.564554e-06   1.901110e-08   9.096658e-07   2.018992e-08   9.518667e-07   9.917443e-07   1.125826e-06   2.252714e-08   1.063537e-06   1.312399e-06   3.027457e-08   2.735311e-08   3.416982e-08   2.071080e-06   3.012432e-08
K39   1.756935e-05   4.762458e-05   1.887909e-05   1.938316e-05   1.976108e-05   2.041487e-05   2.081433e-05   2.161923e-05   2.223572e-05   2.260055e-05   2.221639e-05   2.378561e-05   2.476983e-05   2.566409e-05   1.979922e-06   7.306877e-05   9.301690e-05   2.211986e-06   2.487613e-04   7.927660e-04   8.070695e-04   5.049017e-05   5.118388e-05   2.656275e-06   5.380537e-05   2.820997e-06   4.918831e-05   4.783096e-04   7.324567e-05   3.147588e-06   1.854564e-03   1.705290e-04   4.230106e-06   3.821919e-06   4.774379e-06   3.729157e-04   4.209131e-06
K40   3.242744e-08   5.419365e-08   3.690877e-08   3.878535e-08   4.053661e-08   4.194990e-08   4.352701e-08   4.477713e-08   4.614467e-08   4.878439e-08   5.570846e-08   6.725305e-08   7.375691e-08   8.150706e-08   3.172836e-09   1.853239e-07   2.200369e-07   3.546923e-09   8.675006e-07   9.177863e-06   9.972219e-06   1.995169e-07   2.103357e-07   4.262498e-09   2.513288e-07   4.527772e-09   3.948563e-07   1.486349e-06   4.566275e-07   5.053812e-09   1.940841e-05   7.347716e-07   6.792782e-09   6.138235e-09   7.667533e-09   8.124188e-06   6.761321e-09
