# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.5
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.306   1.315   1.397   1.506   1.387   1.411   1.423   1.514   1.585   1.590   1.681   1.426   1.473   1.493   1.513   1.540   1.550   1.544   1.458   1.455   1.540   1.560   1.568
Fe58  1.994160e-04   2.113709e-04   2.302902e-04   2.542696e-04   2.487089e-04   3.003177e-04   3.048322e-04   2.981275e-04   2.857351e-04   2.960528e-04   3.010523e-04   5.236399e-04   5.737302e-04   6.083639e-04   5.972247e-04   6.355266e-04   6.545607e-04   7.479833e-04   9.718565e-04   1.043322e-03   1.049192e-03   1.148400e-03   1.261484e-03
Co59  1.850713e-04   1.845398e-04   2.049213e-04   2.111208e-04   2.083301e-04   2.292672e-04   2.353870e-04   2.512557e-04   2.396973e-04   2.562609e-04   2.556419e-04   3.487580e-04   3.449311e-04   4.465960e-04   4.447310e-04   4.698590e-04   4.834663e-04   5.223434e-04   6.055645e-04   5.895537e-04   4.645219e-04   6.971408e-04   7.657754e-04
Ni58  2.864794e-03   2.519115e-03   3.301155e-03   3.156991e-03   2.695722e-03   2.806495e-03   2.870405e-03   3.914999e-03   3.515610e-03   4.133296e-03   3.895920e-03   3.182947e-03   3.797471e-03   5.053833e-03   5.148903e-03   5.454150e-03   5.684115e-03   5.858166e-03   6.022021e-03   3.618045e-03   4.249538e-03   6.703092e-03   7.466812e-03
Ni60  1.035920e-03   1.016450e-03   1.096704e-03   1.109107e-03   1.118745e-03   1.190022e-03   1.216325e-03   1.305301e-03   1.272299e-03   1.338412e-03   1.344182e-03   1.488908e-03   1.566362e-03   1.819362e-03   1.885514e-03   1.933702e-03   1.959892e-03   1.990053e-03   2.072506e-03   1.918458e-03   1.725189e-03   2.289287e-03   2.417160e-03
Ni61  5.025695e-05   4.916183e-05   5.823457e-05   5.893147e-05   6.363976e-05   6.181978e-05   6.305832e-05   7.193643e-05   6.983714e-05   7.661724e-05   7.654790e-05   9.750584e-05   1.701728e-04   1.341026e-04   1.270550e-04   1.436594e-04   1.495942e-04   1.751145e-04   2.313411e-04   2.233801e-04   2.489273e-04   2.558633e-04   2.970059e-04
Ni62  2.025144e-04   1.491254e-04   2.533530e-04   2.418258e-04   1.741888e-04   1.818787e-04   1.861815e-04   3.257840e-04   2.664222e-04   3.552422e-04   3.240484e-04   2.309948e-04   5.553773e-04   5.229674e-04   5.241374e-04   5.810013e-04   5.917254e-04   6.575401e-04   7.507648e-04   4.145284e-04   1.178485e-03   8.372509e-04   1.002176e-03
Ni64  4.329507e-05   4.870385e-05   5.386172e-05   6.267897e-05   6.251863e-05   8.291576e-05   8.465752e-05   7.709059e-05   8.102995e-05   7.557003e-05   7.302142e-05   1.724165e-04   1.251764e-04   2.183582e-04   1.784084e-04   2.329728e-04   2.530434e-04   2.969741e-04   4.607776e-04   5.043156e-04   2.844284e-04   4.754289e-04   6.693966e-04
Cu63  3.437774e-05   3.719445e-05   4.019860e-05   4.198727e-05   4.145790e-05   5.195838e-05   5.294529e-05   4.799231e-05   4.985447e-05   5.109082e-05   4.975350e-05   1.052353e-04   7.307844e-05   1.469792e-04   1.176827e-04   1.408332e-04   1.495554e-04   1.935420e-04   3.145172e-04   3.433958e-04   1.221231e-04   2.883315e-04   4.242560e-04
Cu65  1.488627e-05   1.572607e-05   1.699878e-05   1.875912e-05   1.985552e-05   2.305925e-05   2.364828e-05   2.249847e-05   2.144655e-05   2.369068e-05   2.347938e-05   4.330786e-05   3.860262e-05   5.450697e-05   4.931580e-05   5.917000e-05   6.380013e-05   7.147912e-05   9.978982e-05   1.073651e-04   7.790420e-05   1.132973e-04   1.376287e-04
Zn64  5.077959e-05   5.187737e-05   5.303649e-05   5.546327e-05   5.563277e-05   5.818654e-05   5.943455e-05   6.077894e-05   7.233805e-05   6.285005e-05   6.392072e-05   6.632573e-05   6.772706e-05   6.914756e-05   7.065725e-05   7.176339e-05   7.302081e-05   7.440954e-05   7.609685e-05   7.630533e-05   7.474534e-05   8.080320e-05   8.204427e-05
Zn66  3.147512e-05   3.152947e-05   3.476630e-05   3.641275e-05   3.866091e-05   4.040010e-05   4.159024e-05   4.374127e-05   4.108233e-05   4.550780e-05   4.635653e-05   5.896040e-05   5.858593e-05   7.284945e-05   7.131341e-05   8.014913e-05   8.411928e-05   8.775926e-05   1.121011e-04   1.105047e-04   9.140326e-05   1.295633e-04   1.468088e-04
Zn67  4.819646e-06   5.203489e-06   5.389671e-06   5.999446e-06   7.404023e-06   7.445681e-06   7.716317e-06   7.116812e-06   7.758238e-06   7.679713e-06   7.902661e-06   1.544867e-05   9.086475e-06   1.811926e-05   1.595662e-05   2.094907e-05   2.251995e-05   2.381848e-05   3.354100e-05   3.629930e-05   1.861877e-05   4.059102e-05   4.976452e-05
Zn68  2.115422e-05   2.224887e-05   2.318603e-05   2.554264e-05   2.539342e-05   3.167439e-05   3.255134e-05   3.029222e-05   3.060590e-05   2.986846e-05   2.945279e-05   5.385245e-05   4.334117e-05   5.972254e-05   5.366836e-05   6.490311e-05   6.917317e-05   7.750566e-05   1.108887e-04   1.192647e-04   9.524255e-05   1.088823e-04   1.598377e-04
Zn70  9.721142e-07   1.133914e-06   1.310300e-06   1.452910e-06   1.952254e-06   2.241829e-06   2.054407e-06   1.970341e-06   3.474036e-06   3.105745e-06   2.829717e-06   6.294507e-06   1.605998e-06   7.187619e-06   7.426918e-06   1.094007e-05   1.198608e-05   1.075039e-05   1.026320e-05   1.107959e-05   2.268493e-06   1.935731e-05   2.048342e-05
Ga69  2.111044e-06   2.235230e-06   2.343395e-06   2.613445e-06   2.752886e-06   3.461310e-06   3.484046e-06   3.219978e-06   3.171092e-06   3.494518e-06   3.283724e-06   7.640214e-06   4.103997e-06   9.147002e-06   8.665275e-06   1.072969e-05   1.152739e-05   1.230891e-05   1.724340e-05   1.871525e-05   5.424091e-06   1.868532e-05   2.586916e-05
Ga71  1.404386e-06   1.490727e-06   1.567086e-06   1.734186e-06   2.019247e-06   2.244055e-06   2.330152e-06   2.066366e-06   2.192417e-06   2.398050e-06   2.309641e-06   4.522766e-06   3.544701e-06   5.219808e-06   4.742299e-06   6.105649e-06   6.721554e-06   7.379311e-06   9.846101e-06   1.068689e-05   1.015229e-05   1.195534e-05   1.486809e-05
Ge70  2.306564e-06   2.437743e-06   2.507491e-06   2.825384e-06   2.579336e-06   3.547358e-06   3.790179e-06   3.461752e-06   2.862124e-06   2.969470e-06   2.955986e-06   6.301173e-06   4.743392e-06   6.974060e-06   5.853259e-06   6.920865e-06   7.344606e-06   8.666913e-06   1.443603e-05   1.538998e-05   5.676937e-06   1.132684e-05   1.693153e-05
Ge72  3.165372e-06   3.315827e-06   3.492502e-06   3.834295e-06   4.323491e-06   4.838241e-06   5.085530e-06   4.683373e-06   4.372822e-06   4.757476e-06   4.737847e-06   8.287921e-06   7.863479e-06   9.443259e-06   8.809818e-06   1.040127e-05   1.115299e-05   1.227425e-05   1.770168e-05   1.916330e-05   1.869196e-05   1.887818e-05   2.488119e-05
Ge73  9.756595e-07   1.050536e-06   1.110720e-06   1.228806e-06   1.633351e-06   1.740507e-06   1.768600e-06   1.499586e-06   1.585571e-06   1.769628e-06   1.795179e-06   4.031910e-06   1.710929e-06   4.605318e-06   3.748801e-06   5.334824e-06   5.782153e-06   6.612309e-06   9.982501e-06   1.086465e-05   2.843573e-06   1.099151e-05   1.560876e-05
Ge74  4.313270e-06   4.522745e-06   4.665125e-06   5.161175e-06   5.445951e-06   6.476762e-06   6.666269e-06   6.170054e-06   5.974186e-06   6.032742e-06   6.034829e-06   1.146772e-05   8.563596e-06   1.248931e-05   1.067220e-05   1.318644e-05   1.410740e-05   1.681523e-05   2.414171e-05   2.621237e-05   2.229859e-05   2.392475e-05   3.545056e-05
